藥品代碼,中文名稱,劑型,製造廠名稱,發證日期,有效期間,收載日,不再收載日,備註
A056252,"""""""天一""""烏藥濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20111223,20161223,,,
A056253,"""""""天一""""豬苓濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20111223,20161223,,,
A056254,"""天一""神麴濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20111223,20161223,,,
A056255,"""天一""槐花濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20111223,20161223,,,
A056256,"""""""天一""""蒼耳子濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20111223,20161223,,,
A056257,”莊松榮”丁香濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20111223,20161223,,,
A056261,"""""""科達""""肉豆蔻濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20111223,20161223,,,
A056263,”國科”甘草濃縮細粒,濃縮顆粒劑,國科生技製藥股份有限公司,20111223,20161223,,,
A056264,〞勝昌〞北茵陳濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20111223,20161223,,,
A056266,〞勝昌〞麻黃濃縮錠,濃縮錠劑,勝昌製藥廠股份有限公司中壢廠,20120102,20170102,,,
A056267,〞勝昌〞穿心蓮濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20120104,20170104,,,
A056269,"""""""天一""""浙貝母濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20120109,20170109,,,
A056270,"""天一""白及濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120109,20170109,,,
A056271,"""""""科達""""白茅根濃縮細粒""",濃縮顆粒劑,科達製藥股份有限公司,20120109,20170109,,,
A056275,〞勝昌〞炮附子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20120116,20170116,,,
A056278,"""天一""白芥子濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120120,20170120,,,
A056280,"""""""天一""""紫草根濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20120131,20170131,,,
A056281,"""""""天一""""麥芽濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20120131,20170131,,,
A056284,〞勝昌〞薑黃濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20120131,20170131,,,
A056291,"""""""天一""""天門冬濃縮顆粒""",濃縮顆粒劑,天一藥廠股份有限公司,20120216,20170216,,,
A056327,〞勝昌〞晉耆濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20120301,20170301,,,
A056328,〝莊松榮〞綿茵陳濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20120302,20170302,,,
A056332,"""科達""薑黃濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120312,20170312,,,
A056333,"""""""仁仁昌""""苧麻根濃縮細粒""",濃縮顆粒劑,三才堂製藥廠有限公司,20120313,20170313,,,
A056334,"""天一""赤小豆濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120316,20170316,,,
A056335,"""天一""毛冬青濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120316,20170316,,,
A056337,"""順然""人參濃縮錠",濃縮錠劑,順然藥品股份有限公司南投廠,20120323,20170323,,,
A056342,"""順然""當歸濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120410,20170410,,,
A056346,”莊松榮”橘紅濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120417,20170417,,,
A056347,"""科達""天麻濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120418,20170418,,,
A056348,"""科達""桂皮濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120418,20170418,,,
A056349,〝莊松榮〞製附子濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20120418,20170418,,,
A056352,"""科達""五靈脂濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120425,20170425,,,
A056353,"""科達""馬齒莧濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120425,20170425,,,
A056354,"""順然""黨參濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120425,20170425,,,
A056365,”莊松榮”藕節濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120501,20170501,,,
A056367,"""科達""神麴濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120504,20170504,,,
A056369,"""順然""附子濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120515,20170515,,,
A056370,"""科達""鱉甲濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120516,20170516,,,
A056371,"""科達""刺五加濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120516,20170516,,,
A056376,"""天一""香薷濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120525,20170525,,,
A056377,”莊松榮”白扁豆濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120525,20170525,,,
A056378,"""順然""黃柏濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120525,20170525,,,
A056383,"""順然""木香濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120601,20170601,,,
A056389,“東陽”蒼耳子濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120608,20170608,,,
A056390,“東陽”紫苑濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120608,20170608,,,
A056391,"""科達""青蒿濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120608,20170608,,,
A056392,"""科達""紫草根濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120608,20170608,,,
A056393,"""晉安""紫草根濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20120608,20170608,,,
A056395,”莊松榮”王不留行濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120611,20170611,,,
A056396,"""科達""豬膽濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120618,20170618,,,
A056397,"""科達""地榆濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120618,20170618,,,
A056398,"""科達""槐花濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120615,20170615,,,
A056399,"""科達""蒺藜濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120615,20170615,,,
A056400,"""科達""白前濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120615,20170615,,,
A056402,"""天一""肉豆蔻濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120618,20170618,,,
A056404,”莊松榮”五加皮濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120615,20170615,,,
A056405,"""科達""百部濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120620,20170620,,,
A056406,"""順然""茯苓濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120620,20170620,,,
A056407,“東陽”薄荷濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120620,20170620,,,
A056408,“東陽”黃精濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120620,20170620,,,
A056410,"""晉安""葛花濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20120620,20170620,,,
A056413,“東陽”細辛濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120621,20170621,,,
A056414,“東陽”雞內金濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120625,20170625,,,
A056415,”莊松榮”仙茅濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120625,20170625,,,
A056417,"""順天堂""紅藤濃縮顆粒",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20120704,20170704,,,
A056420,"""科達""三稜濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120709,20170709,,,
A056421,"""科達""製大黃濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120709,20170709,,,
A056422,"""科達""龜板濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120713,20170713,,,
A056423,"""領先""麻黃濃縮錠",濃縮錠劑,領先奈米製藥生技股份有限公司台南廠,20120713,20170713,,,
A056424,"""科達""番瀉葉濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120717,20170717,,,
A056425,"""科達""狗脊濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120717,20170717,,,
A056426,“東陽”故紙花濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120717,20170717,,,
A056427,“東陽”生地黃濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120717,20170717,,,
A056430,"""天明""天明活力順濃縮膠囊(麻黃)",濃縮膠囊劑,領先奈米製藥生技股份有限公司桃園廠,20120717,20170717,,,
A056431,”莊松榮”白前濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120717,20170717,,,
A056432,”莊松榮”麻黃根濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120717,20170717,,,
A056433,”莊松榮”訶子濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120717,20170717,,,
A056434,”莊松榮”刺五加 濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120717,20170717,,,
A056437,"""天明""雞內金濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20120724,20170724,,,
A056439,“東陽”炙甘草濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120727,20170727,,,
A056440,"""天明""五靈脂濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20120727,20170727,,,
A056441,"""科達""浮小麥濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120730,20170730,,,
A056442,"""科達""土茯苓濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120801,20170801,,,
A056443,〝港香蘭〞鎖陽濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司 ,20120807,20170807,,,
A056444,〝港香蘭〞大金櫻濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司 ,20120731,20170731,,,
A056447,“東陽”玉竹濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120801,20170801,,,
A056448,〞勝昌〞金銀花濃縮細粒,濃縮顆粒劑,勝昌製藥廠股份有限公司中壢廠,20120801,20170801,,,
A056449,"""天明""白果濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20120801,20170801,,,
A056455,“東陽”白雞冠花濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120807,20170807,,,
A056460,“東陽”五靈脂濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120809,20170809,,,
A056461,"""科達""咸豐草濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120809,20170809,,,
A056468,”莊松榮”地榆濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司,20120813,20170813,,,
A056470,"""順然""乾薑濃縮細粒",濃縮顆粒劑,順然藥品股份有限公司南投廠,20120813,20170813,,,
A056471,"""科達""赤小豆濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120813,20170813,,,
A056472,“東陽”熟地黃濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120813,20170813,,,
A056478,"""科達""五加皮濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120827,20170827,,,
A056481,〞勝昌〞牡丹皮濃縮細粒,濃縮顆粒劑,勝昌製藥廠股份有限公司中壢廠,20120829,20170829,,,
A056483,"""領先""澤瀉濃縮錠",濃縮錠劑,領先奈米製藥生技股份有限公司台南廠,20120831,20170831,,,
A056487,"""科達""綿茵陳濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120831,20170831,,,
A056488,"""科達""穀精草濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120831,20170831,,,
A056489,"""天明""百合濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20120831,20170831,,,
A056491,"""科達""萆薢濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120904,20170904,,,
A056492,"""科達""石斛濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120904,20170904,,,
A056497,"""科達""藕節濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120905,20170905,,,
A056498,"""天明""天南星濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20120905,20170905,,,
A056504,〞勝昌〞黨參濃縮細粒,濃縮顆粒劑,勝昌製藥廠股份有限公司中壢廠,20120910,20170910,,,
A056508,"""天一""桑枝濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120911,20170911,,,
A056509,"""天明""茯神濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20120911,20170911,,,
A056511,〞勝昌〞百部濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20120912,20170912,,,
A056512,"""順天堂""細辛濃縮顆粒",濃縮顆粒劑,順天堂藥廠股份有限公司新店廠,20120912,20170912,,,
A056513,"""領先""麻黃濃縮錠(500mg)",濃縮錠劑,領先奈米製藥生技股份有限公司台南廠,20120912,20170912,,,
A056515,“東陽”栝樓實濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120912,20170912,,,
A056518,"""科達""蓮子濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120917,20170917,,,
A056519,"""科達""黃水茄濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20120917,20170917,,,
A056521,“東陽”烏梅濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20120917,20170917,,,
A056523,"""天一""冬瓜子濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120924,20170924,,,
A056524,"""天一""路路通濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20120924,20170924,,,
A056528,〝港香蘭〞紅景天濃縮細粒,濃縮顆粒劑,港香蘭藥廠股份有限公司 ,20120924,20170924,,,
A056529,“東陽”薤白濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20121001,20171001,,,
A056532,〞勝昌〞蘆根濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20121001,20171001,,,
A056534,"""晉安""咸豐草濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056535,"""晉安""水丁香濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056536,"""晉安""鐡釣竿濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056537,"""晉安""走馬胎濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056538,"""晉安""鵝不食草濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056539,"""晉安""烏甜濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056541,"""晉安""製附子濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056542,"""晉安""鳳尾草濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056543,"""晉安""敗醬草濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056544,"""晉安""千年健濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056545,"""晉安""五靈脂濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121001,20171001,,,
A056549,"""科達""車前草濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20121002,20171002,,,
A056551,“東陽”紅景天濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20121002,20171002,,,
A056553,"""晉安""黃水茄濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121002,20171002,,,
A056554,"""晉安""一枝香濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121002,20171002,,,
A056555,"""晉安""定經草濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121002,20171002,,,
A056556,"""晉安""薄菏濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121002,20171002,,,
A056557,"""晉安""細辛濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121002,20171002,,,
A056560,"""晉安""款冬花濃縮細粒",濃縮顆粒劑,晉安製藥股份有限公司,20121002,20171002,,,
A056564,"""科達""金錢草濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20121005,20171005,,,
A056565,"""科達""佩蘭濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20121008,20171008,,,
A056566,〞勝昌〞薤白濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20121008,20171008,,,
A056567,〞勝昌〞荷葉濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20121008,20171008,,,
A056568,〞勝昌〞青蒿濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20121008,20171008,,,
A056578,"""領先""大黃濃縮錠",濃縮錠劑,領先奈米製藥生技股份有限公司台南廠,20121009,20171009,,,
A056579,"""科達""韭菜子濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20121011,20171011,,,
A056588,"""天一""倒地蜈蚣濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20121015,20171015,,,
A056594,"""天明""白殭蠶濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20121022,20171022,,,
A056603,"""領先""安可濃縮膠囊(麻黃)",濃縮膠囊劑,領先奈米製藥生技股份有限公司台南廠,20121202,20170308,,,
A056604,"""天一""地榆濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20121102,20171102,,,
A056612,"""天明""三稜濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20121106,20171106,,,
A056613,"""科達""胖大海濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20121106,20171106,,,
A056614,〞勝昌〞紫花地丁濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20121106,20171106,,,
A056615,"""天一""白扁豆濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20121113,20171113,,,
A056616,"""天一""蔓荊子濃縮顆粒",濃縮顆粒劑,天一藥廠股份有限公司,20121113,20171113,,,
A056617,"""天明""紫蘇子濃縮細粒",濃縮顆粒劑,天明製藥股份有限公司,20121113,20171113,,,
A056618,"""科達""豨薟草濃縮細粒",濃縮顆粒劑,科達製藥股份有限公司,20121113,20171113,,,
A056620,“東陽”忍冬藤濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20121113,20171113,,,
A056621,“東陽”地膚子濃縮細粒,濃縮顆粒劑,東陽製藥股份有限公司,20121113,20171113,,,
A056623,〝莊松榮〞伸筋草濃縮細粒,濃縮顆粒劑,莊松榮製藥廠有限公司里港分廠,20121113,20171113,,,
